time,Airport,temperature,precipitation,cloudcover,wind_speed,wind_direction,pressure,humidity,visibility,dew_point_2m,weather_code,cape,lifted_index,cloud_cover_low,Visibility_SM,Visibility_Deficit_5KM_M,Visibility_Deficit_3SM_M,Visibility_Severity_Score,Dew_Point_Spread_C,Wind_Sector,Wind_Runway_Relative_Angle_Deg,Crosswind_Kmh,Headwind_Kmh,Tailwind_Default_Runway_Kmh,Wind_Kt,Crosswind_Kt,Headwind_Kt,Tailwind_Default_Runway_Kt,Temp_Change_1H_C,Temp_Change_3H_C,Pressure_Change_3H_Hpa,Precip_Cumsum_1H_Mm,Precip_Cumsum_3H_Mm,Precip_Cumsum_6H_Mm,Wind_Gust_Estimate_Kmh,Crosswind_Max_3H_Kmh,Wind_Gust_Estimate_Kt,Crosswind_Max_3H_Kt,Gust_Variation_Kmh,Gust_Variation_Kt,Is_Rain,Is_Heavy_Rain,Is_Low_Visibility,Is_Fog,Is_Dewpoint_Spread_Le_1_5C,Is_Radiation_Fog_Risk,Is_WMO_Rain_Code,Is_Below_3SM_Visibility,Is_Below_1SM_Visibility,Is_Crosswind_10kt,Is_Tailwind_Default_Runway_5kt,Is_Low_Ceiling_Risk,Is_Severe_Convection_Risk,Is_Thunderstorm_Risk,Convective_Severity_Score,Runway_Wet_Risk,Forced_Runway_Swap_Risk,Weather_Delay_Risk_Score,Aviation_Operational_Risk_Score
2026-01-26 11:00:00,HAN,18.4,1.0,100,2.9,330,1020.2,94,3300.0,17.5,55,20.0,8.4,100,2.05,1700.0,1528.03,2,0.9,NW,140.0,1.86,-2.22,2.22,1.57,1.01,-1.2,1.2,0.4,1.2,0.8,1.0,2.3,3.1,2.9,1.88,1.57,1.01,0.0,0.0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,3,5
2026-01-26 12:00:00,HAN,18.8,0.7,100,5.6,329,1018.9,93,5000.0,17.6,53,10.0,8.1,100,3.11,0.0,0.0,0,1.2,NW,141.0,3.52,-4.35,4.35,3.02,1.9,-2.35,2.35,0.4,0.9,-1.4,0.7,2.7,3.5,5.6,3.52,3.02,1.9,0.0,0.0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,2,3
2026-01-26 13:00:00,HAN,19.2,0.1,95,4.8,338,1018.2,87,7680.0,17.1,51,10.0,7.5,95,4.77,0.0,0.0,0,2.1,N,132.0,3.57,-3.21,3.21,2.59,1.93,-1.73,1.73,0.4,1.2,-2.4,0.1,1.8,3.3,5.6,3.57,3.02,1.93,0.8,0.43,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2,3
2026-01-26 14:00:00,HAN,21.0,0.0,60,2.5,330,1016.9,78,17780.0,17.1,2,0.0,7.2,59,11.05,0.0,0.0,0,3.9,NW,140.0,1.61,-1.92,1.92,1.35,0.87,-1.03,1.03,1.8,2.6,-3.3,0.0,0.8,3.1,5.6,3.57,3.02,1.93,3.1,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-26 15:00:00,HAN,22.1,0.0,99,2.2,185,1016.1,73,17760.0,17.0,3,10.0,7.0,99,11.04,0.0,0.0,0,5.1,S,75.0,2.13,0.57,0.0,1.19,1.15,0.31,0.0,1.1,3.3,-2.8,0.0,0.1,2.8,4.8,3.57,2.59,1.93,2.6,1.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2026-01-26 16:00:00,HAN,22.2,0.1,54,2.8,198,1016.0,72,8900.0,16.9,51,10.0,7.1,54,5.53,0.0,0.0,0,5.3,S,88.0,2.8,0.1,0.0,1.51,1.51,0.05,0.0,0.1,3.0,-2.2,0.1,0.1,1.9,2.8,2.8,1.51,1.51,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2026-01-26 17:00:00,HAN,21.6,0.1,94,5.5,171,1016.3,75,13940.0,17.0,51,20.0,7.2,93,8.66,0.0,0.0,0,4.6,S,61.0,4.81,2.67,0.0,2.97,2.6,1.44,0.0,-0.6,0.6,-0.6,0.1,0.2,1.0,5.5,4.81,2.97,2.6,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2,3
2026-01-26 18:00:00,HAN,19.8,0.0,61,5.2,151,1016.8,86,12280.0,17.4,2,20.0,7.4,58,7.63,0.0,0.0,0,2.4,SE,41.0,3.41,3.92,0.0,2.81,1.84,2.12,0.0,-1.8,-2.3,0.7,0.0,0.2,0.3,5.5,4.81,2.97,2.6,0.3,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-26 19:00:00,HAN,19.2,0.0,38,6.2,128,1017.3,92,11860.0,17.9,1,20.0,7.4,23,7.37,0.0,0.0,0,1.3,SE,18.0,1.92,5.9,0.0,3.35,1.03,3.18,0.0,-0.6,-3.0,1.3,0.0,0.1,0.2,6.2,4.81,3.35,2.6,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-26 20:00:00,HAN,19.0,0.0,32,8.4,127,1017.7,92,10160.0,17.8,1,20.0,7.3,23,6.31,0.0,0.0,0,1.2,SE,17.0,2.46,8.03,0.0,4.54,1.33,4.34,0.0,-0.2,-2.6,1.4,0.0,0.0,0.2,8.4,3.41,4.54,1.84,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-26 21:00:00,HAN,18.4,0.0,25,6.2,131,1018.0,95,11280.0,17.5,1,20.0,7.0,22,7.01,0.0,0.0,0,0.9,SE,21.0,2.22,5.79,0.0,3.35,1.2,3.13,0.0,-0.6,-1.4,1.2,0.0,0.0,0.2,8.4,2.46,4.54,1.33,2.2,1.19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-26 22:00:00,HAN,17.7,0.0,26,5.4,127,1018.1,96,11740.0,17.1,1,40.0,7.3,25,7.29,0.0,0.0,0,0.6,SE,17.0,1.58,5.16,0.0,2.92,0.85,2.79,0.0,-0.7,-1.5,0.8,0.0,0.0,0.1,8.4,2.46,4.54,1.33,3.0,1.62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-26 23:00:00,HAN,17.5,0.0,36,4.0,129,1018.0,97,8240.0,17.0,1,40.0,7.1,22,5.12,0.0,0.0,0,0.5,SE,19.0,1.3,3.78,0.0,2.16,0.7,2.04,0.0,-0.2,-1.5,0.3,0.0,0.0,0.0,6.2,2.22,3.35,1.2,2.2,1.19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-27 00:00:00,HAN,17.1,0.0,54,3.4,122,1017.8,99,8300.0,17.0,2,30.0,7.2,43,5.16,0.0,0.0,0,0.1,SE,12.0,0.71,3.33,0.0,1.84,0.38,1.8,0.0,-0.4,-1.3,-0.2,0.0,0.0,0.0,5.4,1.58,2.92,0.85,2.0,1.08,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
2026-01-27 01:00:00,HAN,17.5,0.0,29,4.0,144,1017.3,98,7880.0,17.2,1,70.0,7.2,27,4.9,0.0,0.0,0,0.3,SE,34.0,2.24,3.32,0.0,2.16,1.21,1.79,0.0,0.4,-0.2,-0.8,0.0,0.0,0.0,4.0,2.24,2.16,1.21,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
2026-01-27 02:00:00,HAN,17.1,0.0,100,2.4,107,1017.2,100,280.0,17.1,3,80.0,7.5,100,0.17,4720.0,4548.03,4,0.0,E,3.0,0.13,2.4,0.0,1.3,0.07,1.29,0.0,-0.4,-0.4,-0.8,0.0,0.0,0.0,4.0,2.24,2.16,1.21,1.6,0.86,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,4,5
2026-01-27 03:00:00,HAN,17.2,0.0,100,4.8,68,1017.2,100,180.0,17.2,3,80.0,7.5,100,0.11,4820.0,4648.03,4,0.0,E,42.0,3.21,3.57,0.0,2.59,1.73,1.93,0.0,0.1,0.1,-0.6,0.0,0.0,0.0,4.8,3.21,2.59,1.73,0.0,0.0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,4,5
2026-01-27 04:00:00,HAN,17.5,0.0,100,7.8,67,1017.4,100,160.0,17.5,3,70.0,7.9,100,0.1,4840.0,4668.03,4,0.0,NE,43.0,5.32,5.7,0.0,4.21,2.87,3.08,0.0,0.3,0.0,0.1,0.0,0.0,0.0,7.8,5.32,4.21,2.87,0.0,0.0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,4,5
2026-01-27 05:00:00,HAN,17.3,0.1,100,7.4,77,1017.6,100,180.0,17.3,51,50.0,8.0,100,0.11,4820.0,4648.03,4,0.0,E,33.0,4.03,6.21,0.0,4.0,2.18,3.35,0.0,-0.2,0.2,0.4,0.1,0.1,0.1,7.8,5.32,4.21,2.87,0.4,0.22,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,5,7
2026-01-27 06:00:00,HAN,17.2,0.1,100,7.6,85,1018.3,100,180.0,17.2,51,40.0,7.7,100,0.11,4820.0,4648.03,4,0.0,E,25.0,3.21,6.89,0.0,4.1,1.73,3.72,0.0,-0.1,0.0,1.1,0.1,0.2,0.2,7.8,5.32,4.21,2.87,0.2,0.11,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,5,7
2026-01-27 07:00:00,HAN,16.2,0.0,98,9.6,74,1019.0,98,7860.0,15.9,3,0.0,7.7,98,4.88,0.0,0.0,0,0.3,E,36.0,5.64,7.77,0.0,5.18,3.05,4.19,0.0,-1.0,-1.3,1.6,0.0,0.2,0.2,9.6,5.64,5.18,3.05,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,3,1
2026-01-27 08:00:00,HAN,17.1,0.0,100,8.3,89,1019.6,93,11580.0,16.0,3,0.0,7.5,100,7.2,0.0,0.0,0,1.1,E,21.0,2.97,7.75,0.0,4.48,1.61,4.18,0.0,0.9,-0.2,2.0,0.0,0.1,0.2,9.6,5.64,5.18,3.05,1.3,0.7,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,3,1
2026-01-27 09:00:00,HAN,18.8,0.0,100,6.9,96,1020.5,89,9880.0,16.9,3,0.0,7.6,100,6.14,0.0,0.0,0,1.9,E,14.0,1.67,6.7,0.0,3.73,0.9,3.62,0.0,1.7,1.6,2.2,0.0,0.0,0.2,9.6,5.64,5.18,3.05,2.7,1.46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2026-01-27 10:00:00,HAN,20.1,0.2,100,7.6,115,1020.8,81,12220.0,16.8,51,10.0,7.8,100,7.59,0.0,0.0,0,3.3,SE,5.0,0.66,7.57,0.0,4.1,0.36,4.09,0.0,1.3,3.9,1.8,0.2,0.2,0.4,8.3,2.97,4.48,1.61,0.7,0.38,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2,3
2026-01-27 11:00:00,HAN,21.8,0.1,99,8.0,132,1020.1,71,17660.0,16.1,51,10.0,7.9,99,10.97,0.0,0.0,0,5.7,SE,22.0,3.0,7.42,0.0,4.32,1.62,4.01,0.0,1.7,4.7,0.5,0.1,0.3,0.4,8.0,3.0,4.32,1.62,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2,3
2026-01-27 12:00:00,HAN,23.0,0.1,100,7.9,153,1018.7,63,19120.0,15.6,51,10.0,8.0,100,11.88,0.0,0.0,0,7.4,SE,43.0,5.39,5.78,0.0,4.27,2.91,3.12,0.0,1.2,4.2,-1.8,0.1,0.4,0.4,8.0,5.39,4.32,2.91,0.1,0.05,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2,3
2026-01-27 13:00:00,HAN,23.6,0.1,100,7.7,155,1017.6,60,19100.0,15.4,51,10.0,7.8,100,11.87,0.0,0.0,0,8.2,SE,45.0,5.44,5.44,0.0,4.16,2.94,2.94,0.0,0.6,3.5,-3.2,0.1,0.3,0.5,8.0,5.44,4.32,2.94,0.3,0.16,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2,3
2026-01-27 14:00:00,HAN,23.9,0.0,100,7.1,150,1016.9,59,20360.0,15.4,3,10.0,7.8,100,12.65,0.0,0.0,0,8.5,SE,40.0,4.56,5.44,0.0,3.83,2.46,2.94,0.0,0.3,2.1,-3.2,0.0,0.2,0.5,7.9,5.44,4.27,2.94,0.8,0.43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2026-01-27 15:00:00,HAN,24.0,0.0,95,7.1,133,1016.6,57,20360.0,15.0,3,10.0,7.8,95,12.65,0.0,0.0,0,9.0,SE,23.0,2.77,6.54,0.0,3.83,1.5,3.53,0.0,0.1,1.0,-2.1,0.0,0.1,0.5,7.7,5.44,4.16,2.94,0.6,0.32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2026-01-27 16:00:00,HAN,24.0,0.0,93,8.3,114,1016.6,57,20360.0,14.9,3,10.0,7.9,93,12.65,0.0,0.0,0,9.1,SE,4.0,0.58,8.28,0.0,4.48,0.31,4.47,0.0,0.0,0.4,-1.0,0.0,0.0,0.3,8.3,4.56,4.48,2.46,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2026-01-27 17:00:00,HAN,23.3,0.0,5,8.4,97,1016.9,60,20340.0,15.0,0,0.0,7.8,5,12.64,0.0,0.0,0,8.3,E,13.0,1.89,8.18,0.0,4.54,1.02,4.42,0.0,-0.7,-0.6,0.0,0.0,0.0,0.2,8.4,2.77,4.54,1.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-27 18:00:00,HAN,20.8,0.0,8,6.9,73,1017.3,71,19080.0,15.2,0,0.0,7.9,5,11.86,0.0,0.0,0,5.6,E,37.0,4.15,5.51,0.0,3.73,2.24,2.98,0.0,-2.5,-3.2,0.7,0.0,0.0,0.1,8.4,4.15,4.54,2.24,1.5,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-27 19:00:00,HAN,20.4,0.0,21,7.2,62,1018.0,75,17620.0,15.8,1,20.0,8.1,16,10.95,0.0,0.0,0,4.6,NE,48.0,5.35,4.82,0.0,3.89,2.89,2.6,0.0,-0.4,-3.6,1.4,0.0,0.0,0.0,8.4,5.35,4.54,2.89,1.2,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-27 20:00:00,HAN,20.2,0.0,78,6.9,76,1018.5,75,17620.0,15.6,2,20.0,7.8,74,10.95,0.0,0.0,0,4.6,E,34.0,3.86,5.72,0.0,3.73,2.08,3.09,0.0,-0.2,-3.1,1.6,0.0,0.0,0.0,7.2,5.35,3.89,2.89,0.3,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-27 21:00:00,HAN,19.7,0.0,33,8.6,102,1019.4,78,17620.0,15.7,1,10.0,8.5,7,10.95,0.0,0.0,0,4.0,E,8.0,1.2,8.52,0.0,4.64,0.65,4.6,0.0,-0.5,-1.1,2.1,0.0,0.0,0.0,8.6,5.35,4.64,2.89,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-27 22:00:00,HAN,17.7,0.0,7,5.9,92,1019.5,88,15340.0,15.6,0,0.0,9.2,3,9.53,0.0,0.0,0,2.1,E,18.0,1.82,5.61,0.0,3.19,0.98,3.03,0.0,-2.0,-2.7,1.5,0.0,0.0,0.0,8.6,3.86,4.64,2.08,2.7,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-27 23:00:00,HAN,16.7,0.0,29,5.2,56,1019.5,92,13760.0,15.4,1,10.0,9.2,28,8.55,0.0,0.0,0,1.3,NE,54.0,4.21,3.06,0.0,2.81,2.27,1.65,0.0,-1.0,-3.5,1.0,0.0,0.0,0.0,8.6,4.21,4.64,2.27,3.4,1.84,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 00:00:00,HAN,16.3,0.0,30,2.6,51,1019.5,94,11880.0,15.3,1,0.0,9.7,30,7.38,0.0,0.0,0,1.0,NE,59.0,2.23,1.34,0.0,1.4,1.2,0.72,0.0,-0.4,-3.4,0.1,0.0,0.0,0.0,5.9,4.21,3.19,2.27,3.3,1.78,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
2026-01-28 01:00:00,HAN,16.8,0.0,45,0.4,27,1019.0,94,9100.0,15.9,1,10.0,10.1,45,5.65,0.0,0.0,0,0.9,NE,83.0,0.4,0.05,0.0,0.22,0.21,0.03,0.0,0.5,-0.9,-0.5,0.0,0.0,0.0,5.2,4.21,2.81,2.27,4.8,2.59,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
2026-01-28 02:00:00,HAN,16.5,0.0,28,6.5,24,1018.5,97,7820.0,16.0,1,10.0,10.5,27,4.86,0.0,0.0,0,0.5,NE,86.0,6.48,0.45,0.0,3.51,3.5,0.24,0.0,-0.3,-0.2,-1.0,0.0,0.0,0.0,6.5,6.48,3.51,3.5,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
2026-01-28 03:00:00,HAN,16.5,0.0,100,10.1,33,1018.5,92,11860.0,15.2,3,10.0,11.5,100,7.37,0.0,0.0,0,1.3,NE,77.0,9.84,2.27,0.0,5.45,5.31,1.23,0.0,0.0,0.2,-1.0,0.0,0.0,0.0,10.1,9.84,5.45,5.31,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2026-01-28 04:00:00,HAN,16.0,0.0,95,9.1,34,1018.6,89,13480.0,14.3,3,20.0,12.4,95,8.38,0.0,0.0,0,1.7,NE,76.0,8.83,2.2,0.0,4.91,4.77,1.19,0.0,-0.5,-0.8,-0.4,0.0,0.0,0.0,10.1,9.84,5.45,5.31,1.0,0.54,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2026-01-28 05:00:00,HAN,15.5,0.0,89,8.4,45,1018.9,90,13640.0,13.8,3,10.0,12.7,88,8.48,0.0,0.0,0,1.7,NE,65.0,7.61,3.55,0.0,4.54,4.11,1.92,0.0,-0.5,-1.0,0.4,0.0,0.0,0.0,10.1,9.84,5.45,5.31,1.7,0.92,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2026-01-28 06:00:00,HAN,15.5,0.0,66,9.4,50,1019.5,88,13740.0,13.4,2,10.0,13.1,63,8.54,0.0,0.0,0,2.1,NE,60.0,8.14,4.7,0.0,5.08,4.4,2.54,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,9.4,8.83,5.08,4.77,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 07:00:00,HAN,15.3,0.0,24,11.3,51,1020.1,85,15300.0,12.8,1,10.0,13.7,23,9.51,0.0,0.0,0,2.5,NE,59.0,9.69,5.82,0.0,6.1,5.23,3.14,0.0,-0.2,-0.7,1.5,0.0,0.0,0.0,11.3,9.69,6.1,5.23,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 08:00:00,HAN,16.9,0.0,20,12.6,52,1020.8,75,17300.0,12.4,1,0.0,13.8,13,10.75,0.0,0.0,0,4.5,NE,58.0,10.69,6.68,0.0,6.8,5.77,3.61,0.0,1.6,1.4,1.9,0.0,0.0,0.0,12.6,10.69,6.8,5.77,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 09:00:00,HAN,18.5,0.0,19,12.1,57,1021.3,69,19000.0,12.6,0,0.0,13.7,8,11.81,0.0,0.0,0,5.9,NE,53.0,9.66,7.28,0.0,6.53,5.22,3.93,0.0,1.6,3.0,1.8,0.0,0.0,0.0,12.6,10.69,6.8,5.77,0.5,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 10:00:00,HAN,20.4,0.0,13,9.3,68,1021.0,64,19000.0,13.4,0,0.0,13.2,5,11.81,0.0,0.0,0,7.0,E,42.0,6.22,6.91,0.0,5.02,3.36,3.73,0.0,1.9,5.1,0.9,0.0,0.0,0.0,12.6,10.69,6.8,5.77,3.3,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 11:00:00,HAN,22.1,0.0,62,6.7,109,1020.0,62,18980.0,14.5,2,0.0,12.0,60,11.79,0.0,0.0,0,7.6,E,1.0,0.12,6.7,0.0,3.62,0.06,3.62,0.0,1.7,5.2,-0.8,0.0,0.0,0.0,12.1,9.66,6.53,5.22,5.4,2.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 12:00:00,HAN,23.8,0.0,100,9.6,166,1018.5,56,20220.0,14.5,3,0.0,10.7,100,12.56,0.0,0.0,0,9.3,S,56.0,7.96,5.37,0.0,5.18,4.3,2.9,0.0,1.7,5.3,-2.8,0.0,0.0,0.0,9.6,7.96,5.18,4.3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2026-01-28 13:00:00,HAN,23.2,0.0,76,11.7,179,1017.7,58,20220.0,14.6,2,10.0,10.2,76,12.56,0.0,0.0,0,8.6,S,69.0,10.92,4.19,0.0,6.32,5.9,2.26,0.0,-0.6,2.8,-3.3,0.0,0.0,0.0,11.7,10.92,6.32,5.9,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 14:00:00,HAN,24.0,0.0,38,11.5,176,1016.5,54,20220.0,14.1,1,10.0,9.8,37,12.56,0.0,0.0,0,9.9,S,66.0,10.51,4.68,0.0,6.21,5.67,2.53,0.0,0.8,1.9,-3.5,0.0,0.0,0.0,11.7,10.92,6.32,5.9,0.2,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 15:00:00,HAN,24.2,0.0,41,12.8,179,1015.7,53,20200.0,13.9,1,10.0,9.7,40,12.55,0.0,0.0,0,10.3,S,69.0,11.95,4.59,0.0,6.91,6.45,2.48,0.0,0.2,0.4,-2.8,0.0,0.0,0.0,12.8,11.95,6.91,6.45,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 16:00:00,HAN,24.2,0.0,38,13.8,173,1015.3,52,20200.0,13.7,1,10.0,9.6,24,12.55,0.0,0.0,0,10.5,S,63.0,12.3,6.27,0.0,7.45,6.64,3.38,0.0,0.0,1.0,-2.4,0.0,0.0,0.0,13.8,12.3,7.45,6.64,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 17:00:00,HAN,23.3,0.0,17,12.0,156,1015.2,55,20200.0,13.9,0,10.0,9.7,13,12.55,0.0,0.0,0,9.4,SE,46.0,8.63,8.34,0.0,6.48,4.66,4.5,0.0,-0.9,-0.7,-1.3,0.0,0.0,0.0,13.8,12.3,7.45,6.64,1.8,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 18:00:00,HAN,21.0,0.0,4,15.3,139,1015.2,62,18940.0,13.6,0,0.0,10.1,2,11.77,0.0,0.0,0,7.4,SE,29.0,7.42,13.38,0.0,8.26,4.01,7.23,0.0,-2.3,-3.2,-0.5,0.0,0.0,0.0,15.3,12.3,8.26,6.64,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 19:00:00,HAN,19.7,0.0,2,17.1,139,1015.9,71,18940.0,14.2,0,0.0,10.9,0,11.77,0.0,0.0,0,5.5,SE,29.0,8.29,14.96,0.0,9.23,4.48,8.08,0.0,-1.3,-4.5,0.6,0.0,0.0,0.0,17.1,8.63,9.23,4.66,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 20:00:00,HAN,18.8,0.0,0,15.8,142,1016.5,74,17500.0,14.0,0,0.0,11.4,0,10.87,0.0,0.0,0,4.8,SE,32.0,8.37,13.4,0.0,8.53,4.52,7.23,0.0,-0.9,-4.5,1.3,0.0,0.0,0.0,17.1,8.37,9.23,4.52,1.3,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 21:00:00,HAN,17.8,0.0,0,12.7,144,1016.8,78,17500.0,13.9,0,0.0,11.5,0,10.87,0.0,0.0,0,3.9,SE,34.0,7.1,10.53,0.0,6.86,3.83,5.69,0.0,-1.0,-3.2,1.6,0.0,0.0,0.0,17.1,8.37,9.23,4.52,4.4,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 22:00:00,HAN,16.7,0.0,3,7.4,158,1017.0,83,15240.0,13.9,0,0.0,11.2,1,9.47,0.0,0.0,0,2.8,S,48.0,5.5,4.95,0.0,4.0,2.97,2.67,0.0,-1.1,-3.0,1.1,0.0,0.0,0.0,15.8,8.37,8.53,4.52,8.4,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-28 23:00:00,HAN,15.6,0.0,0,5.8,154,1016.8,90,13680.0,14.1,0,0.0,11.2,0,8.5,0.0,0.0,0,1.5,SE,44.0,4.03,4.17,0.0,3.13,2.18,2.25,0.0,-1.1,-3.2,0.3,0.0,0.0,0.0,12.7,7.1,6.86,3.83,6.9,3.73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-29 00:00:00,HAN,15.3,0.0,0,6.4,137,1016.6,93,13680.0,14.1,0,0.0,11.2,0,8.5,0.0,0.0,0,1.2,SE,27.0,2.91,5.7,0.0,3.46,1.57,3.08,0.0,-0.3,-2.5,-0.2,0.0,0.0,0.0,7.4,5.5,4.0,2.97,1.0,0.54,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
2026-01-29 01:00:00,HAN,15.4,0.0,7,9.0,125,1016.2,95,11800.0,14.6,0,0.0,11.2,2,7.33,0.0,0.0,0,0.8,SE,15.0,2.33,8.69,0.0,4.86,1.26,4.69,0.0,0.1,-1.3,-0.8,0.0,0.0,0.0,9.0,4.03,4.86,2.18,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
2026-01-29 02:00:00,HAN,15.5,0.0,100,10.9,124,1015.6,97,8200.0,15.1,3,0.0,11.1,100,5.1,0.0,0.0,0,0.4,SE,14.0,2.64,10.58,0.0,5.89,1.42,5.71,0.0,0.1,-0.1,-1.2,0.0,0.0,0.0,10.9,2.91,5.89,1.57,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2026-01-29 03:00:00,HAN,16.0,0.0,100,9.8,121,1015.1,97,7880.0,15.6,3,0.0,11.1,100,4.9,0.0,0.0,0,0.4,SE,11.0,1.87,9.62,0.0,5.29,1.01,5.19,0.0,0.5,0.7,-1.5,0.0,0.0,0.0,10.9,2.64,5.89,1.42,1.1,0.59,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,3,1
2026-01-29 04:00:00,HAN,16.6,0.0,100,10.7,119,1014.7,96,7580.0,16.0,3,0.0,10.8,100,4.71,0.0,0.0,0,0.6,SE,9.0,1.67,10.57,0.0,5.78,0.9,5.71,0.0,0.6,1.2,-1.5,0.0,0.0,0.0,10.9,2.64,5.89,1.42,0.2,0.11,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
